event,uid,group,date
song_played,43ec517d68b6edd3015b3edc9a11367b,a,2015-03-12 16:18:31
song_played,647bba344396e7c8170902bcf2e15551,c,2015-03-12 16:20:11
account created,c0e190d8267e36708f955d7ab048990d,a,2015-03-12 16:20:36
unsubscribed,ad972f10e0800b49d76fed33a21f6698,c,2015-03-12 16:20:48
minigame_played,9431c87f273e507e6040fcb07dcb4509,c,2015-03-12 16:22:59
minigame_played,ad972f10e0800b49d76fed33a21f6698,c,2015-03-12 16:23:48
minigame_played,43ec517d68b6edd3015b3edc9a11367b,a,2015-03-12 16:25:31
minigame_played,c0e190d8267e36708f955d7ab048990d,a,2015-03-12 16:25:36
song_played,f2fc990265c712c49d51a18a32b39f0c,a,2015-03-12 16:26:02
song_played,ad972f10e0800b49d76fed33a21f6698,c,2015-03-12 16:26:48
song_played,647bba344396e7c8170902bcf2e15551,c,2015-03-12 16:29:11
song_played,ad972f10e0800b49d76fed33a21f6698,c,2015-03-12 16:29:48
minigame_played,f2fc990265c712c49d51a18a32b39f0c,a,2015-03-12 16:30:02
subscribed,c0e190d8267e36708f955d7ab048990d,a,2015-03-12 16:30:36
song_played,fa14d4fe2f19414de3ebd9f63d5c0169,a,2015-03-12 16:31:14
minigame_played,9431c87f273e507e6040fcb07dcb4509,c,2015-03-12 16:31:59
minigame_played,c0e190d8267e36708f955d7ab048990d,a,2015-03-12 16:35:36
song_played,85d8ce590ad8981ca2c8286f79f59954,c,2015-03-12 16:36:18
song_played,fa14d4fe2f19414de3ebd9f63d5c0169,a,2015-03-12 16:37:14
minigame_played,f2fc990265c712c49d51a18a32b39f0c,a,2015-03-12 16:39:02
minigame_played,85d8ce590ad8981ca2c8286f79f59954,c,2015-03-12 16:40:18
song_played,9431c87f273e507e6040fcb07dcb4509,c,2015-03-12 16:40:59
song_played,c0e190d8267e36708f955d7ab048990d,a,2015-03-12 16:43:36
song_played,c0e190d8267e36708f955d7ab048990d,a,2015-03-12 16:47:36
song_played,c0e190d8267e36708f955d7ab048990d,a,2015-03-12 16:50:36
minigame_played,c0e190d8267e36708f955d7ab048990d,a,2015-03-12 16:53:36
song_played,c0e190d8267e36708f955d7ab048990d,a,2015-03-12 17:02:36
minigame_played,d045c59a90d7587d8d671b5f5aec4e7c,b,2015-03-12 17:03:47
minigame_played,e165421110ba03099a1c0393373c5b43,c,2015-03-12 17:04:31
account created,1651cf0d2f737d7adeab84d339dbabd3,a,2015-03-12 17:05:39
song_played,fa3a3c407f82377f55c19c5d403335c7,c,2015-03-12 17:05:40
account created,9ab0d88431732957a618d4a469a0d4c3,c,2015-03-12 17:06:33
app install,8d5e957f297893487bd98fa830fa6413,a,2015-03-12 17:10:30
minigame_played,0f840be9b8db4d3fbd5ba2ce59211f55,c,2015-03-12 17:14:40
account created,8d5e957f297893487bd98fa830fa6413,a,2015-03-12 17:15:30
song_played,1651cf0d2f737d7adeab84d339dbabd3,a,2015-03-12 17:15:39
song_played,f90f2aca5c640289d0a29417bcb63a37,c,2015-03-12 17:16:27
minigame_played,1728efbda81692282ba642aafd57be3a,a,2015-03-12 17:20:58
song_played,f90f2aca5c640289d0a29417bcb63a37,c,2015-03-12 17:22:27
minigame_played,00ec53c4682d36f5c4359f4ae7bd7ba1,a,2015-03-12 17:23:24
song_played,1651cf0d2f737d7adeab84d339dbabd3,a,2015-03-12 17:23:39
song_played,1728efbda81692282ba642aafd57be3a,a,2015-03-12 17:28:58
subscribed,00ec53c4682d36f5c4359f4ae7bd7ba1,a,2015-03-12 17:30:24
song_played,1651cf0d2f737d7adeab84d339dbabd3,a,2015-03-12 17:31:39
minigame_played,1728efbda81692282ba642aafd57be3a,a,2015-03-12 17:33:58
minigame_played,00ec53c4682d36f5c4359f4ae7bd7ba1,a,2015-03-12 17:34:24
song_played,1728efbda81692282ba642aafd57be3a,a,2015-03-12 17:36:58
song_played,1728efbda81692282ba642aafd57be3a,a,2015-03-12 17:39:58
minigame_played,1651cf0d2f737d7adeab84d339dbabd3,a,2015-03-12 17:41:39
minigame_played,00ec53c4682d36f5c4359f4ae7bd7ba1,a,2015-03-12 17:42:24
song_played,8bf1211fd4b7b94528899de0a43b9fb3,a,2015-03-12 17:43:34
minigame_played,087408522c31eeb1f982bc0eaf81d35f,a,2015-03-12 17:49:00
song_played,1728efbda81692282ba642aafd57be3a,a,2015-03-12 17:49:58
song_played,1651cf0d2f737d7adeab84d339dbabd3,a,2015-03-12 17:50:39
minigame_played,8bf1211fd4b7b94528899de0a43b9fb3,a,2015-03-12 17:51:34
minigame_played,8bf1211fd4b7b94528899de0a43b9fb3,a,2015-03-12 17:58:34
minigame_played,1651cf0d2f737d7adeab84d339dbabd3,a,2015-03-12 18:00:39
app install,22fb0cee7e1f3bde58293de743871417,a,2015-03-12 18:05:39
app install,92fb0c6d1758261f10d052e6e2c1123c,c,2015-03-12 18:07:03
song_played,1651cf0d2f737d7adeab84d339dbabd3,a,2015-03-12 18:08:39
app install,698d51a19d8a121ce581499d7b701668,a,2015-03-12 18:09:09
account created,92fb0c6d1758261f10d052e6e2c1123c,c,2015-03-12 18:11:03
minigame_played,edfbe1afcf9246bb0d40eb4d8027d90f,c,2015-03-12 18:12:12
song_played,92fb0c6d1758261f10d052e6e2c1123c,c,2015-03-12 18:16:03
subscribed,edfbe1afcf9246bb0d40eb4d8027d90f,c,2015-03-12 18:16:12
minigame_played,1651cf0d2f737d7adeab84d339dbabd3,a,2015-03-12 18:16:39
minigame_played,edfbe1afcf9246bb0d40eb4d8027d90f,c,2015-03-12 18:19:12
minigame_played,210f760a89db30aa72ca258a3483cc7f,b,2015-03-12 18:25:14
minigame_played,edfbe1afcf9246bb0d40eb4d8027d90f,c,2015-03-12 18:27:12
song_played,b337e84de8752b27eda3a12363109e80,a,2015-03-12 18:29:34
subscribed,210f760a89db30aa72ca258a3483cc7f,b,2015-03-12 18:31:14
minigame_played,8f53295a73878494e9bc8dd6c3c7104f,c,2015-03-12 18:31:47
subscribed,7b13b2203029ed80337f27127a9f1d28,a,2015-03-12 18:31:50
song_played,31fefc0e570cb3860f2a6d4b38c6490d,b,2015-03-12 18:33:19
song_played,edfbe1afcf9246bb0d40eb4d8027d90f,c,2015-03-12 18:34:12
song_played,b337e84de8752b27eda3a12363109e80,a,2015-03-12 18:36:34
song_played,6c524f9d5d7027454a783c841250ba71,c,2015-03-12 18:36:35
minigame_played,8f53295a73878494e9bc8dd6c3c7104f,c,2015-03-12 18:36:47
minigame_played,31fefc0e570cb3860f2a6d4b38c6490d,b,2015-03-12 18:39:19
unsubscribed,edfbe1afcf9246bb0d40eb4d8027d90f,c,2015-03-12 18:40:12
song_played,210f760a89db30aa72ca258a3483cc7f,b,2015-03-12 18:40:14
minigame_played,8f53295a73878494e9bc8dd6c3c7104f,c,2015-03-12 18:40:47
song_played,6c524f9d5d7027454a783c841250ba71,c,2015-03-12 18:41:35
minigame_played,7b13b2203029ed80337f27127a9f1d28,a,2015-03-12 18:41:50
minigame_played,3b5dca501ee1e6d8cd7b905f4e1bf723,a,2015-03-12 18:42:37
minigame_played,8f53295a73878494e9bc8dd6c3c7104f,c,2015-03-12 18:49:47
minigame_played,34ed066df378efacc9b924ec161e7639,b,2015-03-12 18:50:50
song_played,6c524f9d5d7027454a783c841250ba71,c,2015-03-12 18:51:35
song_played,34ed066df378efacc9b924ec161e7639,b,2015-03-12 18:53:50
subscribed,6c524f9d5d7027454a783c841250ba71,c,2015-03-12 19:00:35
account created,9b70e8fe62e40c570a322f1b0b659098,b,2015-03-12 19:00:40
account created,71ad16ad2c4d81f348082ff6c4b20768,c,2015-03-12 19:00:42
song_played,34ed066df378efacc9b924ec161e7639,b,2015-03-12 19:00:50
minigame_played,9b70e8fe62e40c570a322f1b0b659098,b,2015-03-12 19:04:40
app install,efe937780e95574250dabe07151bdc23,a,2015-03-12 19:04:56
song_played,6c524f9d5d7027454a783c841250ba71,c,2015-03-12 19:05:35
minigame_played,71ad16ad2c4d81f348082ff6c4b20768,c,2015-03-12 19:05:42
minigame_played,9b70e8fe62e40c570a322f1b0b659098,b,2015-03-12 19:07:40
app install,f7177163c833dff4b38fc8d2872f1ec6,c,2015-03-12 19:08:14
app install,851ddf5058cf22df63d3344ad89919cf,c,2015-03-12 19:09:40
subscribed,0584ce565c824b7b7f50282d9a19945b,a,2015-03-12 19:10:42
minigame_played,9b70e8fe62e40c570a322f1b0b659098,b,2015-03-12 19:16:40
song_played,9b70e8fe62e40c570a322f1b0b659098,b,2015-03-12 19:21:40
song_played,cbb6a3b884f4f88b3a8e3d44c636cbd8,c,2015-03-12 19:22:41
subscribed,cbb6a3b884f4f88b3a8e3d44c636cbd8,c,2015-03-12 19:25:41
minigame_played,9232fe81225bcaef853ae32870a2b0fe,c,2015-03-12 19:34:24
song_played,cbb6a3b884f4f88b3a8e3d44c636cbd8,c,2015-03-12 19:35:41
song_played,8eefcfdf5990e441f0fb6f3fad709e21,c,2015-03-12 19:38:07
minigame_played,cbb6a3b884f4f88b3a8e3d44c636cbd8,c,2015-03-12 19:41:41
minigame_played,9232fe81225bcaef853ae32870a2b0fe,c,2015-03-12 19:43:24
minigame_played,cbb6a3b884f4f88b3a8e3d44c636cbd8,c,2015-03-12 19:47:41
song_played,cbb6a3b884f4f88b3a8e3d44c636cbd8,c,2015-03-12 19:56:41
song_played,cbb6a3b884f4f88b3a8e3d44c636cbd8,c,2015-03-12 20:04:41
app install,17c276c8e723eb46aef576537e9d56d0,b,2015-03-12 20:05:02
minigame_played,fb89705ae6d743bf1e848c206e16a1d7,b,2015-03-12 20:06:11
account created,758874998f5bd0c393da094e1967a72b,c,2015-03-12 20:06:24
account created,0f49c89d1e7298bb9930789c8ed59d48,b,2015-03-12 20:06:40
app install,9b04d152845ec0a378394003c96da594,a,2015-03-12 20:08:24
app install,c9e1074f5b3f9fc8ea15d152add07294,c,2015-03-12 20:09:02
account created,2f55707d4193dc27118a0f19a1985716,b,2015-03-12 20:09:52
song_played,758874998f5bd0c393da094e1967a72b,c,2015-03-12 20:10:24
song_played,c3c59e5f8b3e9753913f4d435b53c308,c,2015-03-12 20:10:54
account created,17c276c8e723eb46aef576537e9d56d0,b,2015-03-12 20:11:02
song_played,cbb6a3b884f4f88b3a8e3d44c636cbd8,c,2015-03-12 20:11:41
account created,9b04d152845ec0a378394003c96da594,a,2015-03-12 20:15:24
subscribed,fb89705ae6d743bf1e848c206e16a1d7,b,2015-03-12 20:16:11
minigame_played,20f07591c6fcb220ffe637cda29bb3f6,b,2015-03-12 20:16:19
minigame_played,17c276c8e723eb46aef576537e9d56d0,b,2015-03-12 20:19:02
song_played,20f07591c6fcb220ffe637cda29bb3f6,b,2015-03-12 20:19:19
subscribed,9b04d152845ec0a378394003c96da594,a,2015-03-12 20:19:24
song_played,758874998f5bd0c393da094e1967a72b,c,2015-03-12 20:20:24
minigame_played,10a7cdd970fe135cf4f7bb55c0e3b59f,c,2015-03-12 20:26:02
song_played,17c276c8e723eb46aef576537e9d56d0,b,2015-03-12 20:29:02
song_played,10a7cdd970fe135cf4f7bb55c0e3b59f,c,2015-03-12 20:31:02
subscribed,2ca65f58e35d9ad45bf7f3ae5cfd08f1,b,2015-03-12 20:31:11
subscribed,6f3ef77ac0e3619e98159e9b6febf557,a,2015-03-12 20:32:40
minigame_played,6f3ef77ac0e3619e98159e9b6febf557,a,2015-03-12 20:36:40
subscribed,10a7cdd970fe135cf4f7bb55c0e3b59f,c,2015-03-12 20:38:02
subscribed,17c276c8e723eb46aef576537e9d56d0,b,2015-03-12 20:39:02
minigame_played,10a7cdd970fe135cf4f7bb55c0e3b59f,c,2015-03-12 20:45:02
song_played,6f3ef77ac0e3619e98159e9b6febf557,a,2015-03-12 20:45:40
song_played,17c276c8e723eb46aef576537e9d56d0,b,2015-03-12 20:46:02
song_played,06eb61b839a0cefee4967c67ccb099dc,b,2015-03-12 20:46:12
minigame_played,17c276c8e723eb46aef576537e9d56d0,b,2015-03-12 20:49:02
app install,202cb962ac59075b964b07152d234b70,a,2015-03-12 21:00:28
app install,eba0dc302bcd9a273f8bbb72be3a687b,b,2015-03-12 21:00:44
account created,04ecb1fa28506ccb6f72b12c0245ddbc,b,2015-03-12 21:03:20
app install,dc82d632c9fcecb0778afbc7924494a6,b,2015-03-12 21:04:39
minigame_played,f1b6f2857fb6d44dd73c7041e0aa0f19,c,2015-03-12 21:05:19
song_played,04ecb1fa28506ccb6f72b12c0245ddbc,b,2015-03-12 21:06:20
account created,9a96876e2f8f3dc4f3cf45f02c61c0c1,a,2015-03-12 21:07:26
account created,202cb962ac59075b964b07152d234b70,a,2015-03-12 21:07:28
account created,28dd2c7955ce926456240b2ff0100bde,c,2015-03-12 21:08:05
account created,aff1621254f7c1be92f64550478c56e6,b,2015-03-12 21:08:16
minigame_played,3ef815416f775098fe977004015c6193,b,2015-03-12 21:08:41
account created,eba0dc302bcd9a273f8bbb72be3a687b,b,2015-03-12 21:08:44
minigame_played,a7aeed74714116f3b292a982238f83d2,a,2015-03-12 21:09:07
song_played,f1b6f2857fb6d44dd73c7041e0aa0f19,c,2015-03-12 21:10:19
minigame_played,3ef815416f775098fe977004015c6193,b,2015-03-12 21:11:41
minigame_played,92262bf907af914b95a0fc33c3f33bf6,c,2015-03-12 21:13:20
minigame_played,eba0dc302bcd9a273f8bbb72be3a687b,b,2015-03-12 21:14:44
song_played,9a96876e2f8f3dc4f3cf45f02c61c0c1,a,2015-03-12 21:16:26
song_played,bac9162b47c56fc8a4d2a519803d51b3,b,2015-03-12 21:16:45
minigame_played,cf004fdc76fa1a4f25f62e0eb5261ca3,c,2015-03-12 21:19:16
minigame_played,3ef815416f775098fe977004015c6193,b,2015-03-12 21:19:41
minigame_played,01161aaa0b6d1345dd8fe4e481144d84,c,2015-03-12 21:20:03
song_played,9a96876e2f8f3dc4f3cf45f02c61c0c1,a,2015-03-12 21:22:26
song_played,cf004fdc76fa1a4f25f62e0eb5261ca3,c,2015-03-12 21:24:16
minigame_played,eba0dc302bcd9a273f8bbb72be3a687b,b,2015-03-12 21:24:44
song_played,bac9162b47c56fc8a4d2a519803d51b3,b,2015-03-12 21:25:45
minigame_played,eb6fdc36b281b7d5eabf33396c2683a2,a,2015-03-12 21:29:00
subscribed,bac9162b47c56fc8a4d2a519803d51b3,b,2015-03-12 21:30:45
minigame_played,eb6fdc36b281b7d5eabf33396c2683a2,a,2015-03-12 21:32:00
song_played,cf004fdc76fa1a4f25f62e0eb5261ca3,c,2015-03-12 21:32:16
minigame_played,9a96876e2f8f3dc4f3cf45f02c61c0c1,a,2015-03-12 21:32:26
song_played,d2ddea18f00665ce8623e36bd4e3c7c5,b,2015-03-12 21:39:24
song_played,eb6fdc36b281b7d5eabf33396c2683a2,a,2015-03-12 21:40:00
unsubscribed,bac9162b47c56fc8a4d2a519803d51b3,b,2015-03-12 21:40:45
subscribed,07a96b1f61097ccb54be14d6a47439b0,c,2015-03-12 21:40:53
minigame_played,c51ce410c124a10e0db5e4b97fc2af39,b,2015-03-12 21:41:14
minigame_played,9a96876e2f8f3dc4f3cf45f02c61c0c1,a,2015-03-12 21:42:26
song_played,c51ce410c124a10e0db5e4b97fc2af39,b,2015-03-12 21:44:14
song_played,d2ddea18f00665ce8623e36bd4e3c7c5,b,2015-03-12 21:44:24
song_played,2dea61eed4bceec564a00115c4d21334,a,2015-03-12 21:44:37
song_played,bac9162b47c56fc8a4d2a519803d51b3,b,2015-03-12 21:45:45
minigame_played,bac9162b47c56fc8a4d2a519803d51b3,b,2015-03-12 21:49:45
subscribed,c51ce410c124a10e0db5e4b97fc2af39,b,2015-03-12 21:51:14
minigame_played,9a96876e2f8f3dc4f3cf45f02c61c0c1,a,2015-03-12 21:51:26
song_played,c51ce410c124a10e0db5e4b97fc2af39,b,2015-03-12 21:55:14
song_played,9a96876e2f8f3dc4f3cf45f02c61c0c1,a,2015-03-12 21:59:26
song_played,c51ce410c124a10e0db5e4b97fc2af39,b,2015-03-12 22:02:14
app install,3dd48ab31d016ffcbf3314df2b3cb9ce,c,2015-03-12 22:07:11
song_played,303ed4c69846ab36c2904d3ba8573050,c,2015-03-12 22:07:15
app install,d61e4bbd6393c9111e6526ea173a7c8b,c,2015-03-12 22:08:05
song_played,9a96876e2f8f3dc4f3cf45f02c61c0c1,a,2015-03-12 22:09:26
app install,6f4922f45568161a8cdf4ad2299f6d23,a,2015-03-12 22:09:47
song_played,c51ce410c124a10e0db5e4b97fc2af39,b,2015-03-12 22:10:14
account created,d61e4bbd6393c9111e6526ea173a7c8b,c,2015-03-12 22:12:05
song_played,a684eceee76fc522773286a895bc8436,a,2015-03-12 22:12:22
account created,3dd48ab31d016ffcbf3314df2b3cb9ce,c,2015-03-12 22:16:11
account created,6f4922f45568161a8cdf4ad2299f6d23,a,2015-03-12 22:19:47
song_played,d61e4bbd6393c9111e6526ea173a7c8b,c,2015-03-12 22:20:05
song_played,3dd48ab31d016ffcbf3314df2b3cb9ce,c,2015-03-12 22:23:11
minigame_played,d61e4bbd6393c9111e6526ea173a7c8b,c,2015-03-12 22:26:05
subscribed,6f4922f45568161a8cdf4ad2299f6d23,a,2015-03-12 22:26:47
minigame_played,f0adc8838f4bdedde4ec2cfad0515589,c,2015-03-12 22:31:53
song_played,3dd48ab31d016ffcbf3314df2b3cb9ce,c,2015-03-12 22:32:11
unsubscribed,d18f655c3fce66ca401d5f38b48c89af,c,2015-03-12 22:33:55
minigame_played,670e8a43b246801ca1eaca97b3e19189,b,2015-03-12 22:34:50
minigame_played,f0adc8838f4bdedde4ec2cfad0515589,c,2015-03-12 22:37:53
song_played,670e8a43b246801ca1eaca97b3e19189,b,2015-03-12 22:38:50
song_played,3dd48ab31d016ffcbf3314df2b3cb9ce,c,2015-03-12 22:40:11
song_played,f0adc8838f4bdedde4ec2cfad0515589,c,2015-03-12 22:40:53
song_played,d18f655c3fce66ca401d5f38b48c89af,c,2015-03-12 22:43:55
song_played,670e8a43b246801ca1eaca97b3e19189,b,2015-03-12 22:47:50
song_played,d18f655c3fce66ca401d5f38b48c89af,c,2015-03-12 22:48:55
song_played,670e8a43b246801ca1eaca97b3e19189,b,2015-03-12 22:51:50
song_played,285e19f20beded7d215102b49d5c09a0,c,2015-03-12 22:52:31
minigame_played,854d9fca60b4bd07f9bb215d59ef5561,a,2015-03-12 22:53:04
song_played,d18f655c3fce66ca401d5f38b48c89af,c,2015-03-12 22:53:55
minigame_played,285e19f20beded7d215102b49d5c09a0,c,2015-03-12 22:59:31
minigame_played,854d9fca60b4bd07f9bb215d59ef5561,a,2015-03-12 23:00:04
app install,5737034557ef5b8c02c0e46513b98f90,c,2015-03-12 23:00:41
account created,795c7a7a5ec6b460ec00c5841019b9e9,b,2015-03-12 23:00:42
song_played,091d584fced301b442654dd8c23b3fc9,b,2015-03-12 23:00:46
minigame_played,d18f655c3fce66ca401d5f38b48c89af,c,2015-03-12 23:00:55
account created,5737034557ef5b8c02c0e46513b98f90,c,2015-03-12 23:03:41
account created,2f37d10131f2a483a8dd005b3d14b0d9,b,2015-03-12 23:04:52
app install,0fcbc61acd0479dc77e3cccc0f5ffca7,a,2015-03-12 23:05:00
account created,e0c641195b27425bb056ac56f8953d24,b,2015-03-12 23:05:44
song_played,51d92be1c60d1db1d2e5e7a07da55b26,a,2015-03-12 23:05:55
unsubscribed,61b4a64be663682e8cb037d9719ad8cd,a,2015-03-12 23:06:22
song_played,285e19f20beded7d215102b49d5c09a0,c,2015-03-12 23:06:31
song_played,795c7a7a5ec6b460ec00c5841019b9e9,b,2015-03-12 23:08:42
minigame_played,854d9fca60b4bd07f9bb215d59ef5561,a,2015-03-12 23:09:04
song_played,2f37d10131f2a483a8dd005b3d14b0d9,b,2015-03-12 23:09:52
minigame_played,51d92be1c60d1db1d2e5e7a07da55b26,a,2015-03-12 23:11:55
minigame_played,b1a59b315fc9a3002ce38bbe070ec3f5,a,2015-03-12 23:12:19
song_played,2ab56412b1163ee131e1246da0955bd1,a,2015-03-12 23:12:38
minigame_played,5737034557ef5b8c02c0e46513b98f90,c,2015-03-12 23:12:41
song_played,2f37d10131f2a483a8dd005b3d14b0d9,b,2015-03-12 23:12:52
subscribed,795c7a7a5ec6b460ec00c5841019b9e9,b,2015-03-12 23:13:42
account created,0fcbc61acd0479dc77e3cccc0f5ffca7,a,2015-03-12 23:14:00
song_played,2f37d10131f2a483a8dd005b3d14b0d9,b,2015-03-12 23:16:52
subscribed,fc8001f834f6a5f0561080d134d53d29,b,2015-03-12 23:16:57
minigame_played,0fcbc61acd0479dc77e3cccc0f5ffca7,a,2015-03-12 23:18:00
minigame_played,854d9fca60b4bd07f9bb215d59ef5561,a,2015-03-12 23:19:04
minigame_played,795c7a7a5ec6b460ec00c5841019b9e9,b,2015-03-12 23:19:42
minigame_played,35cf8659cfcb13224cbd47863a34fc58,b,2015-03-12 23:21:42
song_played,0fcbc61acd0479dc77e3cccc0f5ffca7,a,2015-03-12 23:22:00
song_played,5737034557ef5b8c02c0e46513b98f90,c,2015-03-12 23:22:41
song_played,795c7a7a5ec6b460ec00c5841019b9e9,b,2015-03-12 23:22:42
minigame_played,a8abb4bb284b5b27aa7cb790dc20f80b,c,2015-03-12 23:25:05
minigame_played,795c7a7a5ec6b460ec00c5841019b9e9,b,2015-03-12 23:26:42
song_played,0fcbc61acd0479dc77e3cccc0f5ffca7,a,2015-03-12 23:27:00
subscribed,35cf8659cfcb13224cbd47863a34fc58,b,2015-03-12 23:28:42
song_played,eed5af6add95a9a6f1252739b1ad8c24,b,2015-03-12 23:28:44
song_played,5737034557ef5b8c02c0e46513b98f90,c,2015-03-12 23:31:41
minigame_played,795c7a7a5ec6b460ec00c5841019b9e9,b,2015-03-12 23:32:42
song_played,0fcbc61acd0479dc77e3cccc0f5ffca7,a,2015-03-12 23:33:00
song_played,02e74f10e0327ad868d138f2b4fdd6f0,a,2015-03-12 23:35:14
minigame_played,68ce199ec2c5517597ce0a4d89620f55,a,2015-03-12 23:35:56
minigame_played,0fcbc61acd0479dc77e3cccc0f5ffca7,a,2015-03-12 23:37:00
subscribed,eed5af6add95a9a6f1252739b1ad8c24,b,2015-03-12 23:37:44
minigame_played,795c7a7a5ec6b460ec00c5841019b9e9,b,2015-03-12 23:40:42
song_played,68ce199ec2c5517597ce0a4d89620f55,a,2015-03-12 23:40:56
minigame_played,eed5af6add95a9a6f1252739b1ad8c24,b,2015-03-12 23:42:44
song_played,795c7a7a5ec6b460ec00c5841019b9e9,b,2015-03-12 23:45:42
minigame_played,8c7bbbba95c1025975e548cee86dfadc,c,2015-03-12 23:46:42
song_played,eed5af6add95a9a6f1252739b1ad8c24,b,2015-03-12 23:46:44
song_played,5d44ee6f2c3f71b73125876103c8f6c4,c,2015-03-12 23:47:40
minigame_played,eed5af6add95a9a6f1252739b1ad8c24,b,2015-03-12 23:51:44
minigame_played,5d44ee6f2c3f71b73125876103c8f6c4,c,2015-03-12 23:52:40
unsubscribed,5d44ee6f2c3f71b73125876103c8f6c4,c,2015-03-12 23:58:40
account created,e205ee2a5de471a70c1fd1b46033a75f,b,2015-03-13 00:00:34
app install,b73ce398c39f506af761d2277d853a92,b,2015-03-13 00:03:06
account created,f0e52b27a7a5d6a1a87373dffa53dbe5,b,2015-03-13 00:03:30
subscribed,b6f0479ae87d244975439c6124592772,a,2015-03-13 00:06:29
minigame_played,5d44ee6f2c3f71b73125876103c8f6c4,c,2015-03-13 00:06:40
song_played,76dc611d6ebaafc66cc0879c71b5db5c,c,2015-03-13 00:06:56
account created,b73ce398c39f506af761d2277d853a92,b,2015-03-13 00:07:06
song_played,e205ee2a5de471a70c1fd1b46033a75f,b,2015-03-13 00:07:34
app install,f7e6c85504ce6e82442c770f7c8606f0,c,2015-03-13 00:09:58
app install,df6d2338b2b8fce1ec2f6dda0a630eb0,a,2015-03-13 00:10:14
subscribed,ca8155f4d27f205953f9d3d7974bdd70,c,2015-03-13 00:12:51
minigame_played,07cdfd23373b17c6b337251c22b7ea57,c,2015-03-13 00:13:32
subscribed,26657d5ff9020d2abefe558796b99584,a,2015-03-13 00:14:32
minigame_played,5d44ee6f2c3f71b73125876103c8f6c4,c,2015-03-13 00:15:40
minigame_played,b73ce398c39f506af761d2277d853a92,b,2015-03-13 00:16:06
account created,df6d2338b2b8fce1ec2f6dda0a630eb0,a,2015-03-13 00:16:14
minigame_played,6e0721b2c6977135b916ef286bcb49ec,a,2015-03-13 00:18:06
minigame_played,26657d5ff9020d2abefe558796b99584,a,2015-03-13 00:18:32
song_played,5d44ee6f2c3f71b73125876103c8f6c4,c,2015-03-13 00:18:40
song_played,b73ce398c39f506af761d2277d853a92,b,2015-03-13 00:19:06
minigame_played,6512bd43d9caa6e02c990b0a82652dca,c,2015-03-13 00:20:10
song_played,b73dfe25b4b8714c029b37a6ad3006fa,c,2015-03-13 00:21:13
minigame_played,5d44ee6f2c3f71b73125876103c8f6c4,c,2015-03-13 00:21:40
minigame_played,ca8155f4d27f205953f9d3d7974bdd70,c,2015-03-13 00:21:51
minigame_played,b73ce398c39f506af761d2277d853a92,b,2015-03-13 00:23:06
minigame_played,6512bd43d9caa6e02c990b0a82652dca,c,2015-03-13 00:23:10
minigame_played,b73dfe25b4b8714c029b37a6ad3006fa,c,2015-03-13 00:24:13
song_played,ca8155f4d27f205953f9d3d7974bdd70,c,2015-03-13 00:25:51
song_played,6e0721b2c6977135b916ef286bcb49ec,a,2015-03-13 00:27:06
song_played,b73dfe25b4b8714c029b37a6ad3006fa,c,2015-03-13 00:28:13
minigame_played,496e05e1aea0a9c4655800e8a7b9ea28,c,2015-03-13 00:29:34
minigame_played,b73ce398c39f506af761d2277d853a92,b,2015-03-13 00:33:06
song_played,6512bd43d9caa6e02c990b0a82652dca,c,2015-03-13 00:33:10
song_played,c3992e9a68c5ae12bd18488bc579b30d,c,2015-03-13 00:33:44
minigame_played,496e05e1aea0a9c4655800e8a7b9ea28,c,2015-03-13 00:34:34
minigame_played,b73dfe25b4b8714c029b37a6ad3006fa,c,2015-03-13 00:38:13
song_played,b73ce398c39f506af761d2277d853a92,b,2015-03-13 00:40:06
song_played,c3992e9a68c5ae12bd18488bc579b30d,c,2015-03-13 00:43:44
minigame_played,b73dfe25b4b8714c029b37a6ad3006fa,c,2015-03-13 00:47:13
song_played,c3992e9a68c5ae12bd18488bc579b30d,c,2015-03-13 00:53:44
app install,a97da629b098b75c294dffdc3e463904,c,2015-03-13 01:00:12
app install,9fc3d7152ba9336a670e36d0ed79bc43,b,2015-03-13 01:03:03
account created,9fc3d7152ba9336a670e36d0ed79bc43,b,2015-03-13 01:06:03
account created,a666587afda6e89aec274a3657558a27,c,2015-03-13 01:06:38
app install,b4288d9c0ec0a1841b3b3728321e7088,a,2015-03-13 01:08:06
